policy,seed,source_fake_rate_cap,fake_detection_weight,real_clearance_weight,real_fpr_penalty,fake_miss_penalty,threshold,threshold_source_utility,source_utility,source_accuracy,source_precision,source_recall,source_f1,source_roc_auc,source_brier_score,source_expected_calibration_error,source_predicted_positive_rate,target_utility,target_accuracy,target_precision,target_recall,target_f1,target_roc_auc,target_brier_score,target_expected_calibration_error,target_predicted_positive_rate,threshold_source_predicted_positive_rate
cap0p45_fd0p5_rc1_rfp1_fmp1p5,29,0.45,0.5,1.0,1.0,1.5,0.7766490748388309,1.145320197044335,1.145320197044335,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.28800000000000003,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp1_fmp2,29,0.45,0.5,1.0,1.0,2.0,0.7766490748388309,1.0738916256157636,1.0738916256157636,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.734,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp1_fmp3,29,0.45,0.5,1.0,1.0,3.0,0.7766490748388309,0.9310344827586207,0.9310344827586207,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.6260000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp1_fmp4,29,0.45,0.5,1.0,1.0,4.0,0.7766490748388309,0.7881773399014778,0.7881773399014778,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.518,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp1_fmp6,29,0.45,0.5,1.0,1.0,6.0,0.7766490748388309,0.502463054187192,0.502463054187192,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.3020000000000005,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp1_fmp8,29,0.45,0.5,1.0,1.0,8.0,0.7766490748388309,0.21674876847290614,0.21674876847290614,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-6.086,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp2_fmp1,29,0.45,0.5,1.0,2.0,1.0,0.7766490748388309,1.1822660098522166,1.1822660098522166,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.15600000000000003,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp2_fmp1p5,29,0.45,0.5,1.0,2.0,1.5,0.7766490748388309,1.1108374384236452,1.1108374384236452,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.29000000000000004,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp2_fmp2,29,0.45,0.5,1.0,2.0,2.0,0.7766490748388309,1.0394088669950738,1.0394088669950738,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.736,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp2_fmp3,29,0.45,0.5,1.0,2.0,3.0,0.7766490748388309,0.8965517241379309,0.8965517241379309,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.6280000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp2_fmp4,29,0.45,0.5,1.0,2.0,4.0,0.7766490748388309,0.753694581280788,0.753694581280788,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.52,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp2_fmp6,29,0.45,0.5,1.0,2.0,6.0,0.7766490748388309,0.4679802955665022,0.4679802955665022,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.304,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp2_fmp8,29,0.45,0.5,1.0,2.0,8.0,0.7766490748388309,0.18226600985221642,0.18226600985221642,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-6.088,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp4_fmp1,29,0.45,0.5,1.0,4.0,1.0,0.7766490748388309,1.1133004926108376,1.1133004926108376,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.15200000000000002,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp4_fmp1p5,29,0.45,0.5,1.0,4.0,1.5,0.7766490748388309,1.041871921182266,1.041871921182266,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.29400000000000004,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp4_fmp2,29,0.45,0.5,1.0,4.0,2.0,0.7766490748388309,0.9704433497536946,0.9704433497536946,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.74,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp4_fmp3,29,0.45,0.5,1.0,4.0,3.0,0.7766490748388309,0.8275862068965517,0.8275862068965517,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.6320000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp4_fmp4,29,0.45,0.5,1.0,4.0,4.0,0.7766490748388309,0.6847290640394088,0.6847290640394088,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.524,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp4_fmp6,29,0.45,0.5,1.0,4.0,6.0,0.7766490748388309,0.399014778325123,0.399014778325123,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.308,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd0p5_rc1_rfp4_fmp8,29,0.45,0.5,1.0,4.0,8.0,0.7766490748388309,0.11330049261083719,0.11330049261083719,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-6.0920000000000005,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp0p5_fmp1,29,0.45,1.0,1.0,0.5,1.0,0.7766490748388309,1.6625615763546797,1.6625615763546797,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.21299999999999997,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp0p5_fmp1p5,29,0.45,1.0,1.0,0.5,1.5,0.7766490748388309,1.5911330049261083,1.5911330049261083,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.2330000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp0p5_fmp2,29,0.45,1.0,1.0,0.5,2.0,0.7766490748388309,1.519704433497537,1.519704433497537,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.679,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp0p5_fmp3,29,0.45,1.0,1.0,0.5,3.0,0.7766490748388309,1.3768472906403941,1.3768472906403941,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.5710000000000002,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp0p5_fmp4,29,0.45,1.0,1.0,0.5,4.0,0.7766490748388309,1.2339901477832511,1.2339901477832511,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.463,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp0p5_fmp6,29,0.45,1.0,1.0,0.5,6.0,0.7766490748388309,0.9482758620689653,0.9482758620689653,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.247,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp0p5_fmp8,29,0.45,1.0,1.0,0.5,8.0,0.7766490748388309,0.6625615763546795,0.6625615763546795,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-6.031000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp1_fmp1,29,0.45,1.0,1.0,1.0,1.0,0.7766490748388309,1.645320197044335,1.645320197044335,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.21200000000000008,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp1_fmp1p5,29,0.45,1.0,1.0,1.0,1.5,0.7766490748388309,1.5738916256157633,1.5738916256157633,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.23399999999999999,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp1_fmp2,29,0.45,1.0,1.0,1.0,2.0,0.7766490748388309,1.502463054187192,1.502463054187192,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.6799999999999999,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp1_fmp3,29,0.45,1.0,1.0,1.0,3.0,0.7766490748388309,1.359605911330049,1.359605911330049,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.572,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp1_fmp4,29,0.45,1.0,1.0,1.0,4.0,0.7766490748388309,1.2167487684729061,1.2167487684729061,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.464,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp1_fmp6,29,0.45,1.0,1.0,1.0,6.0,0.7766490748388309,0.9310344827586203,0.9310344827586203,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.248,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp1_fmp8,29,0.45,1.0,1.0,1.0,8.0,0.7766490748388309,0.6453201970443345,0.6453201970443345,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-6.032,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp2_fmp1,29,0.45,1.0,1.0,2.0,1.0,0.7766490748388309,1.6108374384236455,1.6108374384236455,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.21000000000000008,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp2_fmp1p5,29,0.45,1.0,1.0,2.0,1.5,0.7766490748388309,1.5394088669950738,1.5394088669950738,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.236,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp2_fmp2,29,0.45,1.0,1.0,2.0,2.0,0.7766490748388309,1.4679802955665024,1.4679802955665024,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.6819999999999999,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp2_fmp3,29,0.45,1.0,1.0,2.0,3.0,0.7766490748388309,1.3251231527093594,1.3251231527093594,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.574,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp2_fmp4,29,0.45,1.0,1.0,2.0,4.0,0.7766490748388309,1.1822660098522166,1.1822660098522166,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.466,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp2_fmp6,29,0.45,1.0,1.0,2.0,6.0,0.7766490748388309,0.8965517241379308,0.8965517241379308,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.25,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp2_fmp8,29,0.45,1.0,1.0,2.0,8.0,0.7766490748388309,0.610837438423645,0.610837438423645,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-6.034,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp4_fmp1,29,0.45,1.0,1.0,4.0,1.0,0.7766490748388309,1.541871921182266,1.541871921182266,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.20600000000000007,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp4_fmp1p5,29,0.45,1.0,1.0,4.0,1.5,0.7766490748388309,1.4704433497536946,1.4704433497536946,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.24,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp4_fmp2,29,0.45,1.0,1.0,4.0,2.0,0.7766490748388309,1.3990147783251232,1.3990147783251232,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.6859999999999999,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp4_fmp3,29,0.45,1.0,1.0,4.0,3.0,0.7766490748388309,1.2561576354679804,1.2561576354679804,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.578,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp4_fmp4,29,0.45,1.0,1.0,4.0,4.0,0.7766490748388309,1.1133004926108374,1.1133004926108374,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.4699999999999998,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp4_fmp6,29,0.45,1.0,1.0,4.0,6.0,0.7766490748388309,0.8275862068965516,0.8275862068965516,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.2540000000000004,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1_rc1_rfp4_fmp8,29,0.45,1.0,1.0,4.0,8.0,0.7766490748388309,0.5418719211822658,0.5418719211822658,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-6.038,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp0p5_fmp1,29,0.45,1.5,1.0,0.5,1.0,0.7766490748388309,2.0911330049261085,2.0911330049261085,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.2669999999999998,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp0p5_fmp1p5,29,0.45,1.5,1.0,0.5,1.5,0.7766490748388309,2.019704433497537,2.019704433497537,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.17900000000000027,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp0p5_fmp2,29,0.45,1.5,1.0,0.5,2.0,0.7766490748388309,1.9482758620689655,1.9482758620689655,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.6250000000000002,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp0p5_fmp3,29,0.45,1.5,1.0,0.5,3.0,0.7766490748388309,1.8054187192118225,1.8054187192118225,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.5170000000000003,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp0p5_fmp4,29,0.45,1.5,1.0,0.5,4.0,0.7766490748388309,1.6625615763546797,1.6625615763546797,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.4090000000000003,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp0p5_fmp6,29,0.45,1.5,1.0,0.5,6.0,0.7766490748388309,1.376847290640394,1.376847290640394,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.1930000000000005,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp0p5_fmp8,29,0.45,1.5,1.0,0.5,8.0,0.7766490748388309,1.091133004926108,1.091133004926108,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-5.977,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp1_fmp1,29,0.45,1.5,1.0,1.0,1.0,0.7766490748388309,2.073891625615764,2.073891625615764,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.2659999999999999,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp1_fmp1p5,29,0.45,1.5,1.0,1.0,1.5,0.7766490748388309,2.002463054187192,2.002463054187192,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.18000000000000016,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp1_fmp2,29,0.45,1.5,1.0,1.0,2.0,0.7766490748388309,1.9310344827586208,1.9310344827586208,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.6260000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp1_fmp3,29,0.45,1.5,1.0,1.0,3.0,0.7766490748388309,1.7881773399014778,1.7881773399014778,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-1.5180000000000002,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp1_fmp4,29,0.45,1.5,1.0,1.0,4.0,0.7766490748388309,1.645320197044335,1.645320197044335,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-2.41,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp1_fmp6,29,0.45,1.5,1.0,1.0,6.0,0.7766490748388309,1.3596059113300492,1.3596059113300492,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-4.194000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp1_fmp8,29,0.45,1.5,1.0,1.0,8.0,0.7766490748388309,1.0738916256157633,1.0738916256157633,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-5.978,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp2_fmp1,29,0.45,1.5,1.0,2.0,1.0,0.7766490748388309,2.0394088669950743,2.0394088669950743,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,0.2639999999999999,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp2_fmp1p5,29,0.45,1.5,1.0,2.0,1.5,0.7766490748388309,1.9679802955665027,1.9679802955665027,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.18200000000000016,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
cap0p45_fd1p5_rc1_rfp2_fmp2,29,0.45,1.5,1.0,2.0,2.0,0.7766490748388309,1.8965517241379313,1.8965517241379313,0.9122807017543859,0.96,0.8571428571428571,0.9056603773584906,0.9769088669950738,0.0582957932725151,0.0510648776852596,0.43859649122807015,-0.6280000000000001,0.553,0.9818181818181818,0.108,0.1945945945945946,0.80914,0.32318367218025684,0.34405954804896594,0.055,0.43859649122807015
